Date,Action,Utilization,Risk Score,Sentiment Score
2024-05-26,BUY,0.29,,
2024-03-24,SELL,1.79,0.804470956325531,0.8567883372306824
2024-09-09,SELL,0.9,0.8016828894615173,0.5000081062316895
2024-06-10,SELL,1.36,0.922213077545166,0.565018355846405
2024-02-22,SELL,2.72,0.7650513052940369,0.565018355846405
2024-05-06,SELL,2.11,0.7783284187316895,0.565018355846405
2024-09-06,SELL,8.94,0.4880073964595794,0.8395679593086243
2024-06-25,SELL,1.27,0.5493515729904175,0.75569087266922
2024-02-25,SELL,3.19,0.7994502186775208,0.5000081062316895
2024-03-14,SELL,3.77,0.8002730011940002,0.565018355846405
2024-02-23,SELL,4.9,0.7488820552825928,0.7901261448860168
2024-04-28,SELL,5.69,0.8005143404006958,0.5000081062316895
2024-04-27,SELL,1.87,0.7725037932395935,0.8567883372306824
2024-04-15,SELL,9.23,0.8074301481246948,0.5000081062316895
2024-06-02,SELL,9.75,0.8676612377166748,0.7901261448860168
2024-07-17,SELL,1.16,0.8471277356147766,0.5824687480926514
2024-10-14,SELL,8.44,0.5506513714790344,0.8424614071846008
2024-03-30,SELL,3.56,0.77144455909729,0.565018355846405
2024-09-18,SELL,8.32,0.7820855975151062,0.7901261448860168
2024-06-14,SELL,4.0,0.712272584438324,0.7901261448860168
2024-10-24,SELL,9.63,0.7616398930549622,0.5472204089164734
2024-08-02,SELL,6.82,0.8708915114402771,0.8424614071846008
2025-01-03,SELL,6.05,0.7597026824951172,0.8567883372306824
2024-02-04,SELL,6.22,0.8483140468597412,0.8567883372306824
2024-02-04,SELL,4.94,0.7756513953208923,0.565018355846405
2024-10-05,SELL,8.74,0.8385326266288757,0.565018355846405
2024-02-21,SELL,4.3,0.7333160042762756,0.7901261448860168
2024-10-17,SELL,9.41,0.6712440252304077,0.5472204089164734
2024-11-17,SELL,9.03,0.9317131042480468,0.8424614071846008
2024-10-03,SELL,3.62,0.5400097966194153,0.75569087266922
2024-07-12,SELL,5.42,0.741996705532074,0.5000081062316895
2024-07-18,SELL,8.13,0.8499966859817505,0.7901261448860168
2024-12-06,SELL,4.88,0.9012736678123474,0.8567883372306824
2024-05-09,SELL,5.43,0.7774531841278076,0.5824687480926514
2024-04-14,SELL,7.37,0.9766189455986024,0.8395679593086243
2024-06-26,BUY,0.32,,
2024-03-18,SELL,5.62,0.7994425296783447,0.8567883372306824
2024-04-23,SELL,7.86,0.8387764096260071,0.7376754879951477
2024-05-26,SELL,8.03,0.7265749573707581,0.8567883372306824
2024-10-11,SELL,4.53,0.7806236147880554,0.5824687480926514
2024-12-17,SELL,1.23,0.8997480869293213,0.7376754879951477
2024-09-13,SELL,9.7,0.9692261815071106,0.75569087266922
2024-11-28,SELL,7.56,0.8892962336540222,0.8395679593086243
2024-08-04,SELL,7.82,0.8767210245132446,0.7901261448860168
2024-11-11,SELL,8.91,0.9758752584457396,0.8424614071846008
2024-09-29,SELL,5.76,0.8153178691864014,0.8567883372306824
2024-09-08,SELL,7.65,0.775232195854187,0.5000081062316895
2024-10-21,SELL,8.41,0.7889628410339355,0.8395679593086243
2024-03-05,SELL,1.51,0.7963001728057861,0.8395679593086243
2024-07-12,SELL,4.43,0.8204366564750671,0.5000081062316895
2024-05-29,SELL,6.08,0.6089538335800171,0.5472204089164734
2024-09-12,SELL,8.83,0.8965922594070435,0.565018355846405
2024-04-25,SELL,8.48,0.662868857383728,0.75569087266922
2024-05-25,SELL,9.49,0.7468980550765991,0.8424614071846008
2024-07-27,SELL,9.58,0.7989936470985413,0.75569087266922
2024-03-26,SELL,8.07,0.7881186008453369,0.7376754879951477
2024-06-03,SELL,3.24,0.9100145697593688,0.8424614071846008
2024-06-22,SELL,3.51,0.8697263598442078,0.5000081062316895
2024-07-29,SELL,9.49,0.8778285980224609,0.7901261448860168
2024-01-31,SELL,3.08,0.5033159255981445,0.75569087266922
2024-03-05,SELL,3.5,0.7676988244056702,0.565018355846405
2024-09-10,SELL,6.57,0.7999813556671143,0.7376754879951477
2024-04-14,SELL,1.15,0.7996501326560974,0.565018355846405
2024-08-23,SELL,2.89,0.6745613813400269,0.5472204089164734
2024-04-14,SELL,6.33,0.919386386871338,0.7376754879951477
2024-01-31,SELL,7.86,0.961659610271454,0.8395679593086243
2024-10-22,SELL,3.65,0.769136905670166,0.5000081062316895
2024-07-31,SELL,5.57,0.653705894947052,0.8424614071846008
2024-06-28,SELL,7.45,0.8977265954017639,0.8424614071846008
2024-11-12,SELL,4.29,0.634934663772583,0.565018355846405
2024-05-11,SELL,9.99,0.8415699005126953,0.5000081062316895
2024-03-30,SELL,2.51,0.9975467324256896,0.8424614071846008
2024-01-27,SELL,4.47,0.8792804479598999,0.7376754879951477
2024-03-15,SELL,1.13,0.8403293490409851,0.8567883372306824
2024-10-16,SELL,4.3,0.8053158521652222,0.5824687480926514
2024-08-06,SELL,7.19,0.8563202023506165,0.8567883372306824
2024-02-02,SELL,2.53,0.7863854765892029,0.5824687480926514
2024-04-13,SELL,0.87,0.7676188349723816,0.5824687480926514
2024-08-11,SELL,2.24,0.8559491634368896,0.5000081062316895
2024-02-22,SELL,1.75,0.7989989519119263,0.5824687480926514
2024-07-16,SELL,6.09,0.6436830163002014,0.5472204089164734
2024-04-07,SELL,8.19,0.862744927406311,0.565018355846405
2024-04-01,BUY,0.23,,
2024-10-29,SELL,8.93,0.9013479948043824,0.8567883372306824
2024-12-31,SELL,4.9,0.9749892950057985,0.8395679593086243
2024-06-28,SELL,1.94,0.6447612047195435,0.8395679593086243
2024-08-31,SELL,9.58,0.8542889356613159,0.7376754879951477
2024-02-08,SELL,4.08,0.8383265137672424,0.8567883372306824
2024-12-10,SELL,8.29,0.7228893637657166,0.8424614071846008
2024-10-08,SELL,2.28,0.8625501990318298,0.5824687480926514
2024-02-06,SELL,0.84,0.9849731922149658,0.75569087266922
2024-02-05,SELL,6.65,0.8920320868492126,0.8567883372306824
2024-06-28,BUY,0.39,,
2024-02-29,SELL,2.3,0.9065393209457396,0.565018355846405
2024-10-31,SELL,2.55,0.979806900024414,0.8395679593086243
2024-11-30,SELL,2.84,0.7110593914985657,0.5472204089164734
2024-12-15,SELL,1.45,0.8760361671447754,0.5824687480926514
2024-03-21,BUY,0.1,,
2024-02-21,SELL,4.15,0.972049593925476,0.8395679593086243
2024-03-29,SELL,2.08,0.8587724566459656,0.7376754879951477
2024-04-20,SELL,7.29,0.6878853440284729,0.5824687480926514
2024-04-27,SELL,1.14,0.7933737635612488,0.5824687480926514
2025-01-09,SELL,7.13,0.8001627922058105,0.5000081062316895
2024-04-25,SELL,7.79,0.7965744137763977,0.5000081062316895
2024-12-18,SELL,6.86,0.9203144311904908,0.8424614071846008
2024-08-05,SELL,6.96,0.7272781729698181,0.5824687480926514
2024-12-17,SELL,4.59,0.8315407633781433,0.7376754879951477
2024-07-12,SELL,1.32,0.6939712762832642,0.75569087266922
2024-12-13,SELL,9.24,0.8642693758010864,0.7376754879951477
2024-05-31,SELL,4.09,0.6386511921882629,0.75569087266922
2024-04-20,SELL,6.61,0.6482547521591187,0.5472204089164734
2024-09-13,SELL,5.03,0.8700556755065918,0.8395679593086243
2024-10-01,SELL,2.61,0.8970166444778442,0.5000081062316895
2024-09-05,SELL,4.56,0.7562590837478638,0.8424614071846008
2024-10-18,SELL,5.57,0.7972039580345154,0.8567883372306824
2024-08-14,SELL,7.65,0.8466843962669373,0.5000081062316895
2024-07-18,SELL,9.86,0.7977874875068665,0.5000081062316895
2024-10-21,SELL,5.62,0.7961152791976929,0.5000081062316895
2024-03-02,SELL,7.62,0.7941150665283203,0.7901261448860168
2024-08-30,SELL,2.19,0.7021597027778625,0.5472204089164734
2024-09-12,SELL,6.81,0.7991253137588501,0.75569087266922
2024-07-24,SELL,8.1,0.882466197013855,0.7901261448860168
2024-08-01,SELL,2.71,0.7832605242729187,0.5000081062316895
2024-09-18,SELL,3.36,0.7844973206520081,0.7901261448860168
2024-07-15,SELL,9.77,0.7022067904472351,0.8424614071846008
2024-01-28,SELL,6.93,0.7769410610198975,0.5000081062316895
2024-11-04,SELL,8.12,0.797441303730011,0.7901261448860168
2025-01-12,SELL,7.15,0.8495707511901855,0.5824687480926514
2024-12-24,SELL,3.3,0.5974233150482178,0.7901261448860168
2024-08-28,SELL,2.85,0.8006209135055542,0.5824687480926514
2024-05-17,SELL,9.93,0.8286690711975098,0.565018355846405
2024-12-29,SELL,6.14,0.8891637325286865,0.5000081062316895
2024-10-15,SELL,2.55,0.9436830282211304,0.8395679593086243
2024-09-06,SELL,2.29,0.9912330508232116,0.8424614071846008
2024-10-26,SELL,6.53,0.9702197313308716,0.75569087266922
2024-09-20,SELL,2.32,0.7382802963256836,0.5824687480926514
2024-12-27,SELL,6.15,0.7587037682533264,0.7901261448860168
2024-04-06,SELL,8.9,0.8446109294891357,0.5824687480926514
2025-01-12,SELL,6.48,0.8969138264656067,0.8567883372306824
2024-12-21,SELL,3.01,0.8469458222389221,0.7376754879951477
2024-06-28,SELL,5.24,0.8258990049362183,0.5824687480926514
2024-05-15,SELL,8.09,0.8450164794921875,0.7901261448860168
2024-12-05,SELL,6.13,0.8133669495582581,0.7376754879951477
2024-03-10,SELL,8.21,0.7263888716697693,0.5472204089164734
2024-07-15,SELL,4.43,0.7022958993911743,0.5824687480926514
2024-05-31,SELL,9.46,0.7781951427459717,0.7901261448860168
2024-12-27,SELL,3.8,0.829751193523407,0.8567883372306824
2024-03-10,SELL,8.06,0.610255777835846,0.8395679593086243
2024-05-11,SELL,4.57,0.7583188414573669,0.5472204089164734
2024-06-02,SELL,2.39,0.7777051329612732,0.75569087266922
2024-07-29,SELL,8.38,0.8911927342414856,0.8424614071846008
2024-11-22,SELL,1.34,0.9642430543899536,0.8395679593086243
2024-01-22,SELL,6.36,0.5992329716682434,0.565018355846405
2024-09-18,SELL,6.61,0.7669974565505981,0.5000081062316895
2024-07-16,SELL,2.27,0.8769332766532898,0.7376754879951477
2025-01-15,SELL,6.6,0.7870292067527771,0.7376754879951477
2024-07-08,SELL,3.94,0.6629998087882996,0.5472204089164734
2024-09-20,SELL,7.38,0.6718553304672241,0.5000081062316895
2024-08-02,SELL,6.13,0.9276252388954164,0.8424614071846008
2024-04-02,SELL,1.59,0.7231908440589905,0.565018355846405
2024-12-29,SELL,5.02,0.8190516829490662,0.8567883372306824
2024-02-15,SELL,5.12,0.8770412802696228,0.8567883372306824
2024-07-07,SELL,4.23,0.837838888168335,0.5000081062316895
2024-12-31,SELL,1.9,0.5195731520652771,0.75569087266922
2024-04-03,SELL,3.8,0.7348374128341675,0.5472204089164734
2024-07-12,SELL,9.74,0.7669493556022644,0.5472204089164734
2024-03-17,SELL,8.4,0.9954132437705994,0.8424614071846008
2024-09-05,SELL,2.88,0.8730577826499939,0.7376754879951477
2024-11-04,SELL,3.67,0.799392580986023,0.5824687480926514
2024-05-22,SELL,6.48,0.8729945421218872,0.8567883372306824
2024-03-15,SELL,4.2,0.8202239274978638,0.7901261448860168
2024-03-20,SELL,3.77,0.8169835209846497,0.5000081062316895
2024-12-31,SELL,6.98,0.9127241969108582,0.8395679593086243
2024-02-19,SELL,3.73,0.7288883924484253,0.8424614071846008
2024-11-01,SELL,7.3,0.837087869644165,0.7376754879951477
2024-08-11,SELL,2.74,0.6124767661094666,0.8424614071846008
2024-02-25,SELL,7.53,0.895768404006958,0.7376754879951477
2024-09-29,SELL,8.13,0.961018979549408,0.8395679593086243
2024-09-05,SELL,5.76,0.8247887492179871,0.5824687480926514
2024-03-10,BUY,0.2,,
2025-01-03,SELL,2.11,0.780551016330719,0.8567883372306824
2024-06-21,BUY,0.34,,
2024-04-27,SELL,3.84,0.6796005964279175,0.5472204089164734
2024-11-21,SELL,3.34,0.5473782420158386,0.565018355846405
2024-02-18,SELL,9.14,0.8167381286621094,0.7376754879951477
2025-01-16,SELL,4.19,0.7137894630432129,0.7901261448860168
2025-01-04,SELL,5.29,0.4975530505180359,0.8395679593086243
2024-09-28,SELL,4.11,0.7468254566192627,0.5824687480926514
2024-05-28,SELL,1.05,0.8275439143180847,0.7376754879951477
2024-05-21,SELL,8.95,0.8505434989929199,0.565018355846405
2024-07-12,SELL,2.84,0.4791654050350189,0.5472204089164734
2024-10-09,SELL,4.88,0.8142815232276917,0.8395679593086243
2024-07-14,SELL,2.99,0.8244537115097046,0.8567883372306824
2025-01-06,SELL,3.9,0.7410839796066284,0.7376754879951477
2024-03-17,SELL,1.92,0.5552951693534851,0.5472204089164734
2024-07-03,SELL,5.53,0.6032071113586426,0.5472204089164734
2024-09-28,SELL,7.98,0.8066364526748657,0.5824687480926514
2024-09-25,SELL,3.73,0.9749348759651184,0.8424614071846008
2024-08-28,SELL,5.18,0.8146050572395325,0.565018355846405
2024-02-15,SELL,4.27,0.7609208226203918,0.565018355846405
2024-05-21,SELL,8.45,0.7521625757217407,0.5472204089164734
2024-06-27,SELL,0.82,0.954891800880432,0.8395679593086243
2024-02-15,SELL,4.38,0.8690878748893738,0.8567883372306824
2024-05-28,SELL,8.17,0.711270272731781,0.8424614071846008
2024-05-08,SELL,5.28,0.7934871315956116,0.565018355846405
2024-09-06,SELL,8.36,0.6655678153038025,0.5472204089164734
2024-05-11,SELL,8.68,0.8932706117630005,0.7376754879951477
2024-11-12,SELL,3.53,0.8087145090103149,0.7376754879951477
2024-10-08,SELL,2.05,0.6827180981636047,0.565018355846405
2024-10-03,SELL,2.37,0.8119542598724365,0.565018355846405
2024-05-15,SELL,1.5,0.8594520092010498,0.5824687480926514
2024-07-15,SELL,6.54,0.8638487458229065,0.7901261448860168
2024-11-07,SELL,5.69,0.8470954895019531,0.5000081062316895
2024-02-07,SELL,3.41,0.7704702615737915,0.5000081062316895
2024-05-28,SELL,9.49,0.9299446940422058,0.8424614071846008
2024-03-26,SELL,7.9,0.928581953048706,0.8424614071846008
2024-09-12,SELL,9.65,0.8184145092964172,0.7901261448860168
2024-04-14,SELL,9.91,0.8725907802581787,0.5824687480926514
2024-09-23,SELL,6.59,0.5296372771263123,0.5472204089164734
2024-12-13,SELL,4.72,0.9001291990280151,0.7376754879951477
2024-05-25,SELL,3.04,0.8132675290107727,0.5000081062316895
2024-07-25,SELL,5.81,0.8290594220161438,0.8567883372306824
2024-10-18,SELL,5.3,0.8330824375152588,0.7376754879951477
2024-02-11,SELL,0.94,0.4834758639335632,0.5472204089164734
2024-07-08,SELL,3.12,0.8522056341171265,0.8567883372306824
2024-10-22,SELL,8.64,0.8093114495277405,0.8567883372306824
2024-11-25,SELL,7.76,0.4948463141918182,0.5472204089164734
2024-02-01,SELL,4.88,0.8278359174728394,0.565018355846405
2024-07-16,SELL,6.62,0.7892613410949707,0.5824687480926514
2024-07-15,SELL,8.18,0.9771190285682678,0.8424614071846008
2024-08-04,SELL,7.99,0.9727749228477478,0.8395679593086243
2024-07-20,SELL,5.25,0.7314485907554626,0.5824687480926514
2024-05-30,SELL,9.67,0.8197562098503113,0.5824687480926514
2024-06-14,SELL,4.64,0.963752508163452,0.8395679593086243
2024-09-05,SELL,9.07,0.8355734944343567,0.8395679593086243
2024-05-08,SELL,4.47,0.8483772277832031,0.8567883372306824
2024-10-10,SELL,8.55,0.7747713923454285,0.565018355846405
2024-02-02,SELL,9.88,0.9977461695671082,0.8424614071846008
2024-03-31,SELL,1.73,0.6854600310325623,0.7901261448860168
2024-06-30,SELL,6.33,0.9683887958526612,0.8395679593086243
2024-03-09,SELL,8.99,0.7322894930839539,0.7901261448860168
2025-01-10,SELL,8.24,0.9238210916519164,0.8424614071846008
2025-01-16,SELL,8.49,0.8028547763824463,0.7901261448860168
2025-01-09,SELL,3.89,0.5817860960960388,0.5472204089164734
2024-02-02,SELL,9.41,0.8920393586158752,0.5824687480926514
2024-03-25,SELL,8.16,0.7123615145683289,0.5472204089164734
2024-09-13,SELL,1.14,0.8410376310348511,0.8567883372306824
2024-10-07,SELL,4.28,0.5208448767662048,0.8395679593086243
2024-09-05,SELL,8.14,0.6064855456352234,0.5472204089164734
2024-09-18,SELL,8.26,0.663232684135437,0.8424614071846008
2024-12-12,SELL,8.22,0.7952607274055481,0.75569087266922
2024-12-24,SELL,3.75,0.8434379696846008,0.7901261448860168
2024-07-12,SELL,3.05,0.7135860919952393,0.5824687480926514
2024-04-22,SELL,9.17,0.8380233645439148,0.5824687480926514
2024-08-13,SELL,7.55,0.8619996309280396,0.7376754879951477
2024-10-08,SELL,4.02,0.882530689239502,0.75569087266922
2024-03-11,SELL,7.44,0.4940583109855652,0.8424614071846008
2024-07-23,SELL,6.86,0.7591077089309692,0.8395679593086243
2024-12-11,SELL,4.26,0.8550174832344055,0.5000081062316895
2024-04-15,SELL,1.35,0.8008852005004883,0.5824687480926514
2024-11-05,SELL,6.25,0.7730340361595154,0.5824687480926514
2024-11-05,SELL,2.57,0.5872371196746826,0.8395679593086243
2024-01-21,SELL,0.97,0.7905635833740234,0.8395679593086243
2024-02-08,SELL,6.3,0.8467747569084167,0.565018355846405
2024-12-06,SELL,6.86,0.7730666995048523,0.5824687480926514
2024-07-24,SELL,9.89,0.7603458762168884,0.75569087266922
2024-07-09,SELL,7.47,0.9973311424255372,0.8424614071846008
2024-06-03,SELL,0.9,0.7021132707595825,0.7901261448860168
2024-07-12,SELL,9.27,0.8446155190467834,0.5824687480926514
2024-05-22,SELL,4.78,0.5569564700126648,0.8395679593086243
2024-10-31,SELL,5.46,0.8766338229179382,0.7901261448860168
2024-12-25,SELL,4.78,0.8576361536979675,0.5000081062316895
2024-10-05,SELL,6.38,0.8120485544204712,0.8567883372306824
2024-07-19,SELL,3.16,0.7508031129837036,0.565018355846405
2024-06-02,SELL,6.49,0.5152060985565186,0.8395679593086243
2024-08-25,SELL,4.24,0.5321151614189148,0.75569087266922
2024-05-07,SELL,8.18,0.8644223809242249,0.75569087266922
2024-11-05,SELL,3.14,0.5477533936500549,0.8424614071846008
2024-10-16,SELL,3.49,0.4640499651432037,0.5472204089164734
2025-01-01,SELL,1.0,0.9979203343391418,0.8424614071846008
2024-07-16,SELL,8.59,0.6237178444862366,0.75569087266922
2024-06-10,SELL,3.66,0.7505910396575928,0.7901261448860168
2024-03-27,SELL,9.94,0.8487132787704468,0.5000081062316895
2024-11-25,SELL,8.95,0.840495228767395,0.7376754879951477
2024-01-28,SELL,6.37,0.8163406848907471,0.8567883372306824
2024-06-26,SELL,7.28,0.8602340221405029,0.7901261448860168
2024-11-23,SELL,4.98,0.5852932333946228,0.5472204089164734
2024-12-28,SELL,1.7,0.979750394821167,0.8395679593086243
2024-08-29,SELL,8.6,0.7513700127601624,0.7376754879951477
2024-08-10,SELL,6.88,0.7907760143280029,0.7901261448860168
2024-05-28,SELL,5.3,0.751274824142456,0.8567883372306824
2024-12-18,SELL,9.51,0.5746696591377258,0.5472204089164734
2024-05-24,SELL,1.89,0.99783593416214,0.8424614071846008
2024-09-22,SELL,8.32,0.7572818994522095,0.565018355846405
2024-04-03,SELL,2.88,0.7983784079551697,0.5824687480926514
2024-12-29,SELL,1.12,0.7243807911872864,0.8424614071846008
2024-03-05,SELL,6.23,0.5397526025772095,0.5472204089164734
2024-02-13,SELL,2.25,0.6779797673225403,0.8395679593086243
2024-12-16,SELL,2.75,0.8491036891937256,0.5000081062316895
2024-12-08,SELL,2.71,0.7969008088111877,0.8395679593086243
2024-10-25,SELL,9.28,0.963981568813324,0.8395679593086243
2024-07-23,SELL,3.93,0.5007602572441101,0.565018355846405
2024-11-13,SELL,9.41,0.7397985458374023,0.7901261448860168
2024-03-29,SELL,3.88,0.741317629814148,0.5472204089164734
2024-07-27,SELL,6.35,0.4930582344532013,0.8395679593086243
2024-11-15,BUY,0.24,,
2024-09-16,SELL,7.78,0.9712428450584412,0.75569087266922
2024-07-31,SELL,9.0,0.6228833794593811,0.8395679593086243
2024-03-11,SELL,4.76,0.8318990468978882,0.5824687480926514
2024-02-05,SELL,1.59,0.9294066429138184,0.8424614071846008
2024-05-02,SELL,4.2,0.8807114958763123,0.8567883372306824
2024-11-03,SELL,3.03,0.4131201207637787,0.7376754879951477
2024-07-27,SELL,1.26,0.8214721083641052,0.8395679593086243
2024-11-19,SELL,6.72,0.8183596730232239,0.8567883372306824
2024-11-09,SELL,8.28,0.9021754860877992,0.565018355846405
2024-03-27,SELL,7.88,0.8048775792121887,0.565018355846405
2024-10-01,SELL,9.82,0.8108150959014893,0.5000081062316895
2024-11-30,SELL,9.04,0.8996627926826477,0.565018355846405
2024-11-29,SELL,8.1,0.7883768677711487,0.565018355846405
2024-07-07,SELL,8.84,0.8346449136734009,0.8567883372306824
2024-02-28,SELL,6.31,0.4958076179027557,0.8395679593086243
2024-07-24,SELL,3.67,0.8616484999656677,0.8567883372306824
2024-03-07,BUY,0.29,,
2024-06-10,SELL,5.13,0.96598881483078,0.75569087266922
2024-04-23,SELL,5.73,0.9970268607139589,0.8424614071846008
2024-03-23,SELL,3.39,0.7711040377616882,0.565018355846405
2024-05-30,SELL,6.82,0.9172342419624328,0.5000081062316895
2024-12-29,SELL,9.63,0.7213717699050903,0.5472204089164734
2024-03-03,SELL,3.22,0.8746892213821411,0.5000081062316895
2024-03-11,SELL,7.42,0.6092856526374817,0.5472204089164734
2024-05-17,SELL,7.95,0.6409322023391724,0.5472204089164734
2024-09-18,SELL,5.64,0.7482486367225647,0.75569087266922
2024-07-26,SELL,1.24,0.6804732084274292,0.5472204089164734
2024-11-02,SELL,5.89,0.8403466939926147,0.7901261448860168
2024-09-18,SELL,1.71,0.7866227030754089,0.7376754879951477
2024-12-21,SELL,2.06,0.9069234132766724,0.8395679593086243
2024-06-24,SELL,2.06,0.8885929584503174,0.7376754879951477
2024-09-07,SELL,8.69,0.7608010768890381,0.75569087266922
2024-12-03,SELL,7.89,0.9782575964927672,0.8424614071846008
2024-07-23,SELL,4.49,0.9867900013923644,0.8424614071846008
2024-06-19,SELL,8.82,0.4999350309371948,0.8395679593086243
2024-12-31,SELL,1.2,0.8534575700759888,0.5824687480926514
2024-12-25,SELL,5.31,0.7597736120223999,0.8395679593086243
2024-09-08,SELL,8.8,0.5003951191902161,0.8395679593086243
2024-08-04,SELL,7.19,0.8794506192207336,0.8424614071846008
2024-09-06,SELL,1.76,0.8384686708450317,0.75569087266922
2024-04-28,SELL,5.6,0.9066894054412842,0.8395679593086243
2024-11-06,BUY,0.33,,
2024-12-30,SELL,3.76,0.5714689493179321,0.565018355846405
2024-05-11,SELL,4.38,0.8626975417137146,0.5000081062316895
2024-10-19,SELL,1.77,0.7414066791534424,0.75569087266922
2024-11-19,SELL,9.13,0.8629613518714905,0.8567883372306824
2024-03-09,SELL,1.36,0.7857339382171631,0.5000081062316895
2024-08-11,SELL,9.56,0.9772748947143556,0.75569087266922
2024-05-04,SELL,3.35,0.8109086155891418,0.7376754879951477
2024-12-11,SELL,7.88,0.6866079568862915,0.5472204089164734
2024-07-07,SELL,5.93,0.5921131372451782,0.565018355846405
2024-05-16,SELL,9.55,0.8792983293533325,0.5824687480926514
2024-01-28,SELL,6.38,0.7074558734893799,0.75569087266922
2024-03-17,SELL,6.6,0.6507497429847717,0.5472204089164734
2024-09-23,SELL,8.04,0.8426805138587952,0.8567883372306824
2024-08-24,SELL,2.87,0.7791077494621277,0.7901261448860168
2024-02-21,SELL,0.82,0.8441389203071594,0.8567883372306824
2024-03-19,SELL,1.41,0.9211837649345398,0.8424614071846008
2024-09-03,SELL,8.78,0.8608006238937378,0.8567883372306824
2024-09-03,SELL,8.89,0.8053597807884216,0.565018355846405
2024-08-09,SELL,8.22,0.8104491829872131,0.8567883372306824
2024-11-25,SELL,6.23,0.714856743812561,0.8424614071846008
2024-03-25,SELL,3.21,0.7790416479110718,0.8567883372306824
2024-07-12,SELL,8.78,0.7181937098503113,0.7901261448860168
2024-12-18,SELL,4.29,0.5573368072509766,0.8395679593086243
2024-07-10,SELL,1.51,0.785820722579956,0.8567883372306824
2024-05-18,SELL,9.85,0.7945826649665833,0.565018355846405
2024-11-12,SELL,2.55,0.8630515933036804,0.5000081062316895
2024-10-25,SELL,8.84,0.7810607552528381,0.5824687480926514
2024-09-24,SELL,6.83,0.820814311504364,0.8395679593086243
2024-11-20,SELL,9.06,0.853532075881958,0.7901261448860168
2024-02-29,SELL,1.33,0.6458762884140015,0.8395679593086243
2024-10-31,SELL,7.7,0.8420435786247253,0.8567883372306824
2024-05-05,SELL,7.7,0.7953423857688904,0.7376754879951477
2024-03-28,SELL,4.15,0.9509212374687196,0.8424614071846008
2024-06-28,SELL,7.02,0.9420198798179626,0.8424614071846008
2024-02-05,SELL,9.21,0.7618085741996765,0.7901261448860168
2024-03-30,SELL,3.68,0.818814754486084,0.7901261448860168
2024-08-05,SELL,4.47,0.5542051792144775,0.565018355846405
2024-08-31,SELL,2.26,0.7758592963218689,0.5000081062316895
2024-09-18,SELL,7.45,0.813068687915802,0.7376754879951477
2024-10-02,SELL,9.61,0.8859995007514954,0.7901261448860168
2024-12-07,SELL,6.79,0.8472304344177246,0.565018355846405
2024-06-23,SELL,4.92,0.8834109306335449,0.8395679593086243
2024-02-29,SELL,7.19,0.7661676406860352,0.5824687480926514
2024-03-13,SELL,6.53,0.771366536617279,0.5824687480926514
2024-10-28,SELL,4.44,0.90317702293396,0.8424614071846008
2024-05-22,BUY,0.37,,
2024-02-23,SELL,3.31,0.7957976460456848,0.7376754879951477
2024-04-01,SELL,2.89,0.6131083369255066,0.8395679593086243
2024-03-19,BUY,0.26,,
2024-02-24,SELL,1.92,0.6967408061027527,0.8567883372306824
2024-06-14,SELL,7.28,0.8155709505081177,0.565018355846405
2024-06-29,SELL,9.5,0.8581618666648865,0.8567883372306824
2024-10-17,SELL,2.06,0.6604959964752197,0.8424614071846008
2024-02-13,SELL,7.32,0.8820857405662537,0.5000081062316895
2024-03-20,SELL,9.08,0.8422812819480896,0.5000081062316895
2024-11-30,SELL,3.78,0.8886955380439758,0.8567883372306824
2024-05-14,SELL,9.74,0.6781840324401855,0.5824687480926514
2024-07-03,SELL,2.0,0.6853472590446472,0.7901261448860168
2025-01-07,SELL,7.02,0.4989110827445984,0.5472204089164734
2024-04-25,SELL,4.22,0.7571530342102051,0.7901261448860168
2024-10-03,SELL,3.37,0.6421400308609009,0.5000081062316895
2024-06-11,SELL,7.48,0.9674687385559082,0.8395679593086243
2024-08-13,SELL,8.32,0.943207025527954,0.8424614071846008
2024-06-15,SELL,7.04,0.8187036514282227,0.565018355846405
2024-10-10,SELL,4.6,0.8265736699104309,0.5000081062316895
2024-05-07,SELL,3.82,0.9740332365036012,0.8424614071846008
2024-08-18,SELL,3.4,0.8828318119049072,0.7901261448860168
2024-05-31,SELL,4.26,0.5184032917022705,0.8424614071846008
2024-05-06,BUY,0.21,,
2024-11-26,SELL,2.59,0.8421188592910767,0.5824687480926514
2024-11-24,SELL,3.86,0.925265610218048,0.5000081062316895
2024-06-01,BUY,0.21,,
2024-04-01,SELL,6.07,0.6509295701980591,0.5472204089164734
2024-04-16,BUY,0.12,,
2024-05-30,SELL,7.28,0.8599307537078857,0.5000081062316895
2024-04-03,SELL,2.58,0.7574606537818909,0.75569087266922
2024-06-12,SELL,5.53,0.6205751895904541,0.75569087266922
2024-09-30,SELL,7.92,0.5160096287727356,0.8395679593086243
2024-05-01,SELL,2.35,0.7248795628547668,0.5824687480926514
2024-11-07,SELL,1.33,0.8703674674034119,0.8567883372306824
2024-04-14,SELL,2.3,0.7988064289093018,0.8395679593086243
2024-09-24,SELL,5.9,0.8213700652122498,0.75569087266922
2024-05-17,SELL,4.59,0.744841992855072,0.565018355846405
2024-12-27,SELL,4.49,0.7402312755584717,0.8424614071846008
2024-10-29,SELL,3.98,0.7823063135147095,0.5824687480926514
2024-07-14,SELL,6.1,0.8551070690155029,0.5000081062316895
